EAN,amount,brand,capacity,category,description,extras,image_url,ingredients,origin,price,seller,storage,title,url,weight,
9000101366174,"3,9 kg",,"3,9 kg","Chemia > Proszki, żele , balsamy do koloru","ul. Domaniewska 41 
02-672 Warszawa E proszek do prania tkanin kolorowych z innowacyjną formułą zawierającą 6 enzymów efektywnie czyści Twoje ubrania. Czyści uporczywe plamy i pozostawia Twoje ubrania świeże przez długi czas. Marka E oferuje nowoczesne rozwiązania, umożliwiające skuteczne pranie dużej ilości brudnych ubrań. Proszek do prania E działa silnie przeciwko plamom, dzięki czemu zapewnia wysoką wydajność prania. Dzięki swojej unikalnej formule z odpowiednio dobranymi enzymami wnika głęboko we włókna i pomaga usunąć nawet najbardziej uporczywe plamy. www.cleanright.eu",,https://www.leclerc.rzeszow.pl/resize.php?pic=172/9000101366174_T1.jpg&x=500&y=400,"5-15% anionowe środki powierzchniowo czynne
<5% niejonowe środki powierzchniowo czynne, polikarboksylany, fosfoniany, zeolity
enzymy
kompozycja zapachowa",,21.99,Leclerc Rzeszów,Najlepiej zużyć przed upływem 3 lat od daty produkcji podanej na opakowaniu.,"E Delikatny Proszek do prania 3,9 kg (60 prań)",https://www.leclerc.rzeszow.pl/e-delikatny-proszek-do-prania-39-kg-60-pran-produkt-148231.html,"Waga netto 3,9 kg",
5900627070279,250 ml,Air Wick,250 ml,Chemia > Akcesoria domowe > Odświeżacze powietrza,"Air Wick Pure Wkład do odświeżacza powietrza kwiat bawełny 250 ml Wkład do automatycznego odświeżacza powietrza 
 
Nowe odświeżacze powietrza Air Wick Pure eliminują nieprzyjemne zapachy nie tworząc wilgotnej mgiełki i pozostawiają piękny zapach oraz uczucie świeżości. Air Wick to marka numer 1 w Polsce*, która pomaga wykreować niepowtarzalną atmosferę w każdym pomieszczeniu. 
 
To co nas wyróżnia, to bogactwo form i zapachów oraz ekscytujące nowości. Szeroka gama produktów sprawi, że każda osoba poszukująca wyjątkowych nut zapachowych, znajdzie coś dla siebie. 
Oprócz stałej oferty, pojawiają się limitowane sezonowe kolekcje, byś mogła się cieszyć różnorodnością zapachów przez cały rok. 
Odkryj nasze zapachy i przekonaj się, że świat z Air Wick staje się przyjemniejszy. 
 
Poznaj wszystkie produkty i gamę zapachów na www.airwick.pl 
 
*Źródło: AC Nielsen, udziały wartościowe i ilościowe, 2013 rok. Air Wick jest zastrzeżonym znakiem towarowym grupy Reckitt Benckiser.",,https://www.leclerc.rzeszow.pl/resize.php?pic=166/5900627070279_T1.jpg&x=500&y=400,,Produkt UE,13.67,Leclerc Rzeszów,Data ważności: 2 lata od daty produkcji podanej na opakowaniu.,Air Wick Pure Wkład do odświeżacza powietrza kwiat bawełny 250 ml,https://www.leclerc.rzeszow.pl/air-wick-pure-wklad-do-odswiezacza-powietrza-kwiat-bawelny-250-ml-produkt-123101.html,Waga netto 250 ml,
8004260376112,,Regina,,Chemia > Akcesoria domowe > Ręczniki papierowe,"Regina Świat Milli Chusteczki higieniczne 10 x 9 sztuk chusteczki higieniczne, zapachowe, 100% celuloza Produkt posiada atest PZH",,https://www.leclerc.rzeszow.pl/resize.php?pic=174/8004260376112_T1.jpg&x=100&y=70,,,4.99,Leclerc Rzeszów,,Regina Świat Milli Chusteczki higieniczne 10 x 9 sztuk,https://www.leclerc.rzeszow.pl/regina-swiat-milli-chusteczki-higieniczne-10-x-9-sztuk-produkt-151226.html,,
8004260234030,,Regina,,Chemia > Akcesoria domowe > Ręczniki papierowe,"Regina Super Clean Ręcznik papierowy Ręcznik uniwersalny, 100% celuloza 
 
Ręcznik papierowy 1 rolka 
Charakterystyka produktu 
Warstwy: 2 
Listki: 220* 
Rozmiar listka: 23 x 23 cm* 
Długość: 50,6 m* 
Wykonano z czystej celulozy 
*tolerancja: ± 5% Gwarancja Sofidel 
Ludzie i środowisko 
Rozwój innowacji oraz troska o ludzi i środowisko jest dla firmy Sofidel strategicznym elementem jej rozwoju. 
Grupa promuje działania mające na celu zagwarantowanie higieny, zdrowia i dobrego samopoczucia oraz ograniczenie wpływu na środowisko naturalne poprzez wdrażanie innowacyjnych strategii i technologii zmierzających do: 
- ograniczenia emisji CO2 
- poszanowania zasobów leśnych 
- racjonalnego korzystania z zasobów wodnych Posiada atest PZH. 
Ewentualne różnice w ilości wyrobu mieszczą się w granicach dopuszczalnych przez obowiązujące normy.",,https://www.leclerc.rzeszow.pl/resize.php?pic=162/8004260234030_T1.jpg&x=100&y=70,,,7.99,Leclerc Rzeszów,Termin ważności nieograniczony.,Regina Super Clean Ręcznik papierowy,https://www.leclerc.rzeszow.pl/regina-super-clean-recznik-papierowy-produkt-109994.html,,
5900627090161,1008 g,FINISH,1008 g,Chemia > Środki do zmywania > Do zmywarek,"Finish All in 1 Tabletki do mycia naczyń w zmywarce 1008 g (63 sztuki) Finish All in 1 z formułą Powerball wzmacniającą działanie tabletki usuwa tłuszcz zapewniając idealną czystość Finish jest najczęściej polecanym na świecie detergentem do zmywarek, zgodnie z globalnym udziałem rynkowym producentów zmywarek rekomendujących Finish. www.cleanright.eu 
Więcej informacji na stronie www.finish.pl/produkty 
Więcej informacji o składnikach: www.rbeuroinfo.com",,https://www.leclerc.rzeszow.pl/resize.php?pic=173/5900627090161_T1.jpg&x=100&y=70,"5-15% związki wybielające na bazie tlenu, polikarboksylany
<5% fosfoniany, niejonowe środki powierzchniowo czynne
enzymy (subtylizyna, amylaza)
kompozycja zapachowa",Polska,34.99,Leclerc Rzeszów,Data ważności: 2 lata od daty produkcji podanej na opakowaniu.,Finish All in 1 Tabletki do mycia naczyń w zmywarce 1008 g (63 sztuki),https://www.leclerc.rzeszow.pl/finish-all-in-1-tabletki-do-mycia-naczyn-w-zmywarce-1008-g-63-sztuki-produkt-149991.html,Waga netto 1008 g,
9000100866439,500 ml,Clin,500 ml,Chemia > Środki do czyszczenia > Do szyb,Clin Apple Płyn do mycia powierzchni szklanych opakowanie uzupełniające 500 ml Optyczny efekt odnowy mikro uszkodzeń na szkle (laboratoryjny test wytrzymałościowy). www.cleanright.eu,,https://www.leclerc.rzeszow.pl/resize.php?pic=165/9000100866439_T1.jpg&x=500&y=400,"<5% anionowe środki powierzchniowo czynne
kompozycja zapachowa
środek konserwujący: Methylisothiazolinone",,5.99,Leclerc Rzeszów,Najlepiej zużyć przed upływem 3 lat od daty produkcji podanej na opakowaniu. Transportuj i przechowuj w pozycji pionowej.,Clin Apple Płyn do mycia powierzchni szklanych opakowanie uzupełniające 500 ml,https://www.leclerc.rzeszow.pl/clin-apple-plyn-do-mycia-powierzchni-szklanych-opakowanie-uzupelniajace-500-ml-produkt-78765.html,Waga netto 500 ml,
8004260007450,,Regina,,Chemia > Akcesoria domowe > Ręczniki papierowe,"Regina Ręcznik kuchenny 2 rolki Ręcznik uniwersalny, 100% celuloza 
 
Ręcznik papierowy 2 rolki 
Charakterystyka produktu (1 rolka) 
Warstwy: 2 
Listki: 44* 
Rozmiar listka: 23 x 23 cm* 
Długość: 10 m* 
Wykonano z czystej celulozy 
*tolerancja: ±5% Gwarancja Sofidel 
Ludzie i środowisko 
Rozwój innowacji oraz troska o ludzi i środowisko jest dla firmy Sofidel strategicznym elementem jej rozwoju. 
Grupa promuje działania mające na celu zagwarantowanie higieny, zdrowia i dobrego samopoczucia oraz ograniczenie wpływu na środowisko naturalne poprzez wdrażanie innowacyjnych strategii i technologii zmierzających do: 
- ograniczenia emisji CO2 
- poszanowania zasobów leśnych 
- racjonalnego korzystania z zasobów wodnych Posiada atest PZH. 
Ewentualne różnice w ilości wyrobu mieszczą się w granicach dopuszczalnych przez obowiązujące normy.",,https://www.leclerc.rzeszow.pl/resize.php?pic=33/8004260007450_T1.jpg&x=100&y=70,,,4.59,Leclerc Rzeszów,Termin ważności nieograniczony.,Regina Ręcznik kuchenny 2 rolki,https://www.leclerc.rzeszow.pl/regina-recznik-kuchenny-2-rolki-produkt-15985.html,,
5997321740690,750 ml,Cillit Bang,750 ml,Chemia > Środki do czyszczenia > Do łazienki,"ul. Okunin 1 
05-100 Nowy Dwór Mazowiecki Nasz superskuteczny płyn Cillit Bang Zero kamienia szybko usuwa kamień, osady z mydła i brud. Formuła płynu tworzy na powierzchni ochronną powłokę, która zapobiega ponownemu osadzaniu się brudu*. Osady z kamienia znikają na długo!  
 
Idealny do: umywalek, wanien, kabin prysznicowych, kranów ze stali nierdzewnej, toalet, szkła, kafelków, ociekaczy 
 
W czym tkwi nasza siła? 
 
Ulepszony spryskiwacz 
Do 2 x większa moc i w 100% recyklingowany 
 
Składniki czyszczące 
Kwasy: cytrynowy, mrówkowy i sulfaminowy - usuwają 100% osadów z kamienia* 
Substancje powierzchniowo czynne - usuwają brud 
 
Warstwa ochronna 
Polimery - hamują osadzanie się kamienia 
 
Kompozycja zapachowa - zapewnia przyjemny, owocowy zapach 
 
Stabilizatory 
Cytrynian sodu - reguluje poziom pH 
Woda - substancja rozpuszczająca 
 
*wg testów na usuwanie kamienia Bang i po brudzie! www.cleanright.eu 
 
www.rbeuroinfo.com",,https://www.leclerc.rzeszow.pl/resize.php?pic=149/5997321740690_T1.jpg&x=500&y=400,"Zawiera: <5%: anionowe środki powierzchniowo czynne
Kompozycja zapachowa",,11.99,Leclerc Rzeszów,,Cillit Bang Zero kamienia Spray 750 ml,https://www.leclerc.rzeszow.pl/cillit-bang-zero-kamienia-spray-750-ml-produkt-27520.html,Waga netto 750 ml,
9000101093698,,Bref,,"Chemia > Środki do sanitariatów > Kostki, zapasy","Bref WC Color Aktiv+ Zawieszka do muszli WC morski 2 x 50 g Bref Color Aktiv+ 
Widoczna czystość z zabarwieniem wody na turkusowy, 50% więcej blasku** oraz Technologia Odor Stop dla zatrzymywania nieprzyjemnych zapachów. 
 
4 funkcje zawieszki do muszli WC Bref Color Aktiv+ 
1. Czystość pomiędzy spłukaniami dzięki mocy kulek Turkusowa Woda 
2. Ochrona przed osadzaniem się kamienia 
3. Świeżość 
4. Higiena 
 
**w stosunku do suchej powierzchni bez użycia kostki toaletowej Dla utrzymania idealnie czystej toalety, wypróbuj również płyny do mycia toalet Bref. Opakowanie przeznaczone do recyklingu. 
Oddziel karton od plastikowej części opakowania. Nadające się do recyklingu",,https://www.leclerc.rzeszow.pl/resize.php?pic=168/9000101093698_T1.jpg&x=500&y=400,">30% anionowe środki powierzchniowo czynne
5-15% niejonowe środki powierzchniowo czynne
kompozycja zapachowa (Citronellol, Coumarin)",,10.99,Leclerc Rzeszów,Najlepiej zużyć przed upływem 3 lat od daty produkcji podanej na opakowaniu.,Bref WC Color Aktiv+ Zawieszka do muszli WC morski 2 x 50 g,https://www.leclerc.rzeszow.pl/bref-wc-color-aktiv-zawieszka-do-muszli-wc-morski-2-x-50-g-produkt-134621.html,,
9000100866262,500 ml,Clin,500 ml,Chemia > Środki do czyszczenia > Do szyb,Clin Apple Płyn do mycia powierzchni szklanych 500 ml Optyczny efekt odnowy mikro uszkodzeń na szkle (laboratoryjny test wytrzymałościowy). www.cleanright.eu,,https://www.leclerc.rzeszow.pl/resize.php?pic=159/9000100866262_T1.jpg&x=500&y=400,"<5% anionowe środki powierzchniowo czynne
kompozycja zapachowa
środek konserwujący: Methylisothiazolinone",,5.99,Leclerc Rzeszów,Najlepiej zużyć przed upływem 3 lat od daty produkcji podanej na opakowaniu. Transportuj i przechowuj w pozycji pionowej.,Clin Apple Płyn do mycia powierzchni szklanych 500 ml,https://www.leclerc.rzeszow.pl/clin-apple-plyn-do-mycia-powierzchni-szklanych-500-ml-produkt-78766.html,Waga netto 500 ml,
9000100889476,50 g,Bref,50 g,"Chemia > Środki do sanitariatów > Kostki, zapasy","ul. Domaniewska 41, 
02-672 Warszawa Bref Color Aktiv+ 
Widoczna czystość z zabarwieniem wody na niebiesko, 50% więcej blasku** oraz Technologia Odor Stop dla zatrzymywania nieprzyjemnych zapachów. 
 
4 funkcje zawieszki do muszli Bref Color Aktiv+ 
1. Czystość pomiędzy spłukaniami dzięki mocy kulek Niebieska Woda 
2. Ochrona przed osadzaniem się kamienia 
3. Świeżość 
4. Higiena 
 
**w stosunku do suchej powierzchni bez użycia kostki toaletowej Dla utrzymania idealnie czystej toalety, wypróbuj również płyn do mycia toalet Bref. Opakowanie przeznaczone do recyklingu. 
Oddziel karton od plastikowej części opakowania. Nadające się do recyklingu",,https://www.leclerc.rzeszow.pl/resize.php?pic=162/9000100889476_T1.jpg&x=500&y=400,">30% anionowe środki powierzchniowo czynne
5-15% niejonowe środki powierzchniowo czynne
kompozycja zapachowa (Limonene)",,10.99,Leclerc Rzeszów,Najlepiej zużyć przed upływem 3 lat od daty produkcji podanej na opakowaniu.,Bref WC Color Aktiv+ Zawieszka do muszli WC eukaliptus 2 x 50 g,https://www.leclerc.rzeszow.pl/bref-wc-color-aktiv-zawieszka-do-muszli-wc-eukaliptus-2-x-50-g-produkt-110407.html,Waga netto 50 g,
9000101332452,50 g,,50 g,"Chemia > Środki do sanitariatów > Kostki, zapasy","Bref WC Color Aktiv+ Zawieszka do muszli WC cytryna 2 x 50 g Bref Color Aktiv+ 
Widoczna czystość z zabarwieniem wody na niebiesko, 50% więcej blasku** oraz Technologia Odor Stop dla zatrzymywania nieprzyjemnych zapachów. 
 
4 funkcje zawieszki do muszli Bref Color Aktiv+ 
1. Czystość pomiędzy spłukaniami dzięki mocy kulek Niebieska Woda 
2. Ochrona przed osadzaniem się kamienia 
3. Świeżość 
4. Higiena 
 
**w stosunku do suchej powierzchni bez użycia kostki toaletowej Dla utrzymania idealnie czystej toalety, wypróbuj również płyn do mycia toalet Bref. Opakowanie przeznaczone do recyklingu. 
Oddziel karton od plastikowej części opakowania. Nadające się do recyklingu",,https://www.leclerc.rzeszow.pl/resize.php?pic=168/9000101332452_T1.jpg&x=500&y=400,">30% anionowe środki powierzchniowo czynne
5-15% niejonowe środki powierzchniowo czynne
kompozycja zapachowa (Limonene)",,10.99,Leclerc Rzeszów,Najlepiej zużyć przed upływem 3 lat od daty produkcji podanej na opakowaniu.,Bref WC Color Aktiv+ Zawieszka do muszli WC cytryna 2 x 50 g,https://www.leclerc.rzeszow.pl/bref-wc-color-aktiv-zawieszka-do-muszli-wc-cytryna-2-x-50-g-produkt-140563.html,Waga netto 50 g,
5907637311729,,Wiodąca Marka,,Chemia > Środki do czyszczenia > Do podłóg,Płyn do mycia drewna 750ml,,https://www.leclerc.rzeszow.pl/resize.php?pic=91/5907637311729.jpg&x=500&y=400,,,4.45,Leclerc Rzeszów,"Przechowywać w temperaturze 5°C - 35°C. 
 
 
  ",Płyn do mycia drewna 750 ml,https://www.leclerc.rzeszow.pl/plyn-do-mycia-drewna-750-ml-produkt-1689.html,,
5907637326143,,Eco+,,"Chemia > Środki do sanitariatów > Płyny, żele",Żel do wc cytrynowy,,https://www.leclerc.rzeszow.pl/resize.php?pic=121/5907637326143.jpg&x=500&y=400,,,2.79,Leclerc Rzeszów,"Przechowywać w temperaturze od +2˚C do +25˚C 
 
 
  ",Żel do WC cytrynowy 750ml,https://www.leclerc.rzeszow.pl/zel-do-wc-cytrynowy-750ml-produkt-29105.html,,
5907637326167,,Wiodąca Marka,,"Chemia > Środki do sanitariatów > Płyny, żele",Żel do wc morski,,https://www.leclerc.rzeszow.pl/resize.php?pic=159/5907637326167.jpg&x=500&y=400,,,2.79,Leclerc Rzeszów,"Przechowywać w temperaturze od +2˚C do +25˚C 
 
 
  ",Żel do WC morski 750ml,https://www.leclerc.rzeszow.pl/zel-do-wc-morski-750ml-produkt-29104.html,,
5907625330626,,Wiodąca Marka,,"Chemia > Środki do sanitariatów > Płyny, żele",Żel do usuwania kamienia i rdzy,,https://www.leclerc.rzeszow.pl/resize.php?pic=162/5907625330626.jpg&x=500&y=400,,,3.99,Leclerc Rzeszów,"Przechowywać w temperaturze od 5 °C do 35 °C. Chronić przed zamarzaniem i działaniem promieni słonecznych. 
 
 
  ",Żel kamień i rdza 500 ml,https://www.leclerc.rzeszow.pl/zel-kamien-i-rdza-500-ml-produkt-104955.html,,
5907637315260,,Wiodąca Marka,,"Chemia > Środki do sanitariatów > Płyny, żele",Punktowy żel do wc o zapachu cytrynowym,,https://www.leclerc.rzeszow.pl/resize.php?pic=78/5907637315260.jpg&x=500&y=400,,,7.99,Leclerc Rzeszów,"Przechowywać w temperaturze 5-35°C. 
 
 
  ",Żel  punktowy WC cytryna 75ml,https://www.leclerc.rzeszow.pl/zel-punktowy-wc-cytryna-75ml-produkt-49752.html,,
5902249011906,500 ml,,500 ml,Chemia > Środki do czyszczenia > Do szyb,Zielko Płyn do szyb i luster egzotyczny 500 ml Naturalny płyn skutecznie usuwa zabrudzenia i osad z dowolnych powierzchni szklanych i luster. Szybko i bez smug. Wystarczy rozpylić preparat na czyszczoną powierzchnię i przetrzeć czystym ręcznikiem.,,https://www.leclerc.rzeszow.pl/resize.php?pic=175/5902249011906_T1.jpg&x=500&y=400,"Mniej niż 5% anionowe związki powierzchniowo-czynne
alkohol izopropylowy
kompozycja zapachowa",,11.99,Leclerc Rzeszów,,Zielko Płyn do szyb i luster egzotyczny 500 ml,https://www.leclerc.rzeszow.pl/zielko-plyn-do-szyb-i-luster-egzotyczny-500-ml-produkt-149845.html,Waga netto 500 ml,
5907637315352,,Wiodąca Marka,,"Chemia > Środki do sanitariatów > Kostki, zapasy",Płyn do wc o zapachu natury,,https://www.leclerc.rzeszow.pl/resize.php?pic=78/5907637315352.jpg&x=500&y=400,,,4.99,Leclerc Rzeszów,"Przechowywać w temperaturze 5-35°C. 
 
 
  ",Zawieszka Wc natura 3x55ml,https://www.leclerc.rzeszow.pl/zawieszka-wc-natura-3x55ml-produkt-86214.html,,
5907637315284,,Wiodąca Marka,,"Chemia > Środki do sanitariatów > Kostki, zapasy",Płyn do wc o zapachu morskim,,https://www.leclerc.rzeszow.pl/resize.php?pic=78/5907637315284.jpg&x=500&y=400,,,4.99,Leclerc Rzeszów,"Przechowywać w temperaturze 5-35°C. 
 
 
  ",Zawieszka WC morska 3x55ml,https://www.leclerc.rzeszow.pl/zawieszka-wc-morska-3x55ml-produkt-86216.html,,
5900931022520,700 g,,700 g,"Chemia > Środki do sanitariatów > Płyny, żele","Kret Duo Active 8w1 Żel do WC 700 g Żel do WC Duo Active 8w1 oparty na bazie tlenu i chloru myje, wybiela i usuwa trudne zacieki, likwiduje przykre zapachy oraz opóźnia proces osadzania się zabrudzeń. Oparta na aktywnym tlenie faza różowa zawiera środek zapobiegający powstawaniu kamienia oraz wspomagający usuwanie osadów. Zawierająca aktywny chlor faza żółta odpowiada za wytwarzanie obfitej, dobrze przylegającej do czyszczonych powierzchni piany. Dzięki temu brud zostaje łatwiej usunięty, a żel wykazuje wysoką skuteczność również w kontakcie z twardą wodą. Wypróbuj też 
Kret  Duo Fresh 8w1 Żel do WC www.cleanright.eu Nadające się do recyklingu",,https://www.leclerc.rzeszow.pl/resize.php?pic=167/5900931022520_T1.jpg&x=500&y=400,"Produkt zawiera m. in.: poniżej 5% niejonowe środki powierzchniowo-czynne, anionowe środki powierzchniowo-czynne, związki wymielające na bazie aktywnego chloru (CI2), związki wybielające na bazie aktywnego tleni; kompozycję zapachową",,9.99,Leclerc Rzeszów,,Kret Duo Active 8w1 Żel do WC 700 g,https://www.leclerc.rzeszow.pl/kret-duo-active-8w1-zel-do-wc-700-g-produkt-129834.html,Waga netto 700 g,
5907637328192,,Eco+,,"Chemia > Środki do sanitariatów > Kostki, zapasy",Kostka toaletowa do wc trójfazowa - zapach cytrynowy,,https://www.leclerc.rzeszow.pl/resize.php?pic=122/5907637328192.jpg&x=500&y=400,,,0.99,Leclerc Rzeszów,"Przechowywać w temperaturze od 0-40° C 
 
 
  ",Kostka WC cytrynowa 40g,https://www.leclerc.rzeszow.pl/kostka-wc-cytrynowa-40g-produkt-67066.html,,
5907637318179,,,,"Chemia > Środki do sanitariatów > Płyny, żele",Tabletki do wc cytryna,,https://www.leclerc.rzeszow.pl/resize.php?pic=162/5907637318179.jpg&x=500&y=400,,,7.99,Leclerc Rzeszów,"Przechowywać w suchym miejscu w temperaturze 5-25°C. Chronić przed zamarznięciem i bezpośrednim działaniem promieni słonecznych. 
 
 
  ",WM TABLETKI CZYSZCZACE DO WC CYTRYNA 16 SZT,https://www.leclerc.rzeszow.pl/wm-tabletki-czyszczace-do-wc-cytryna-16-szt-produkt-105787.html,,
5902627090530,,,,Chemia > Środki do czyszczenia > Do dywanów,Szampon do dywanów,,https://www.leclerc.rzeszow.pl/resize.php?pic=170/5902627090530.jpg&x=500&y=400,,,4.99,Leclerc Rzeszów,"Przechowywać w suchym i chłodnym miejscu  w temperaturze 5 - 25°C. 
 
 
  ",WM Szampon do dywanów 500ml,https://www.leclerc.rzeszow.pl/wm-szampon-do-dywanow-500ml-produkt-137574.html,,
5907637315277,,Wiodąca Marka,,"Chemia > Środki do sanitariatów > Płyny, żele",Punktowy żel do wc o zapachu lawendowym,,https://www.leclerc.rzeszow.pl/resize.php?pic=78/5907637315277.jpg&x=500&y=400,,,7.99,Leclerc Rzeszów,"Przechowywać w temperaturze 5-35°C. 
 
 
  ",Żel punktowy WC lawenda 75ml,https://www.leclerc.rzeszow.pl/zel-punktowy-wc-lawenda-75ml-produkt-49751.html,,
5907637319855,,,,Chemia > Środki do czyszczenia > Płyny uniwersalne,Płyn uniwersalny do mycia podłóg,,https://www.leclerc.rzeszow.pl/resize.php?pic=164/5907637319855.jpg&x=500&y=400,,,5.99,Leclerc Rzeszów,"Przechowywać w suchym i chłodnym miejscu w temperaturze 5°C-30°C. 
 
 
  ",WM Płyn uniwersalny z nanocząsteczkami 500 ml,https://www.leclerc.rzeszow.pl/wm-plyn-uniwersalny-z-nanoczasteczkami-500-ml-produkt-134750.html,,
3564700501221,,,,Chemia > Akcesoria domowe > Środki czyszczące,Spray do czyszczenia płyt ceramicznych.,,https://www.leclerc.rzeszow.pl/resize.php?pic=162/3564700501221.jpg&x=500&y=400,,,5.99,Leclerc Rzeszów,,WM SPRAY DO CZYSZCZENIA PLYT CERAMICZNYCH 500ml,https://www.leclerc.rzeszow.pl/wm-spray-do-czyszczenia-plyt-ceramicznych-500ml-produkt-114881.html,,
5907637319886,,,,Chemia > Środki do czyszczenia > Do podłóg,Płyn do mycia podłóg panelowych i parkietów,,https://www.leclerc.rzeszow.pl/resize.php?pic=164/5907637319886.jpg&x=500&y=400,,,5.99,Leclerc Rzeszów,"Przechowywać w suchym i chłodnym miejscu w temperaturze 5°C-30°C. 
 
 
  ",WM Płyn do podłóg panelowych i drewnianych z nanocząsteczkami 500 ml,https://www.leclerc.rzeszow.pl/wm-plyn-do-podlog-panelowych-i-drewnianych-z-nanoczasteczkami-500-ml-produkt-134748.html,,
5907637319879,,,,Chemia > Środki do czyszczenia > Do mebli,Płyn do mebli i drewna,,https://www.leclerc.rzeszow.pl/resize.php?pic=164/5907637319879.jpg&x=500&y=400,,,9.99,Leclerc Rzeszów,"Przechowywać w suchym i chłodnym miejscu w temperaturze 5°C-30°C. 
 
 
  ",WM Płyn do mebli i drewna z nanocząsteczkami 500 ml,https://www.leclerc.rzeszow.pl/wm-plyn-do-mebli-i-drewna-z-nanoczasteczkami-500-ml-produkt-134749.html,,
5902627090448,,,,Chemia > Akcesoria domowe > Odświeżacze powietrza,"Odświeżacz powietrza z wazonikiem i patyczkami, orchidea i hibiskus",,https://www.leclerc.rzeszow.pl/resize.php?pic=170/5902627090448.jpg&x=500&y=400,,,9.99,Leclerc Rzeszów,"Przechowywać w suchym miejscu w temperaturze 5,0-25,0 0C . Chronić prze zamarznięciem. Chronić przed bezpośrednim działaniem promieni słonecznych. 
 
 
  ",WM Odświeżacz powietrza w patyczkach orchidea i hibiskus 75ml,https://www.leclerc.rzeszow.pl/wm-odswiezacz-powietrza-w-patyczkach-orchidea-i-hibiskus-75ml-produkt-137679.html,,
5902627090479,,,,Chemia > Akcesoria domowe > Odświeżacze powietrza,"Odświeżacz powietrza z patyczkami, orchidea i hibiskus - zapas",,https://www.leclerc.rzeszow.pl/resize.php?pic=170/5902627090479.jpg&x=500&y=400,,,6.99,Leclerc Rzeszów,"Przechowywać w suchym miejscu w temperaturze 5,0-25,0 0C . Chronić prze zamarznięciem. Chronić przed bezpośrednim działaniem promieni słonecznych. 
 
 
  ",WM Odświeżacz powietrza w patyczkach orchidea i hibiskus 75ml ZAPAS,https://www.leclerc.rzeszow.pl/wm-odswiezacz-powietrza-w-patyczkach-orchidea-i-hibiskus-75ml-zapas-produkt-137676.html,,
9000101093612,,Bref,,"Chemia > Środki do sanitariatów > Kostki, zapasy","Bref WC Color Aktiv+ Zawieszka do muszli WC lawendowy 2 x 50 g Bref Color Aktiv+ 
Widoczna czystość z zabarwieniem wody na fioletowo, 50% więcej blasku** oraz Technologia Odor Stop dla zatrzymywania nieprzyjemnych zapachów. 
 
4 funkcje zawieszki do muszli WC Bref Color Aktiv+ 
1. Czystość pomiędzy spłukaniami dzięki mocy kulek Fioletowa Woda 
2. Ochrona przed osadzaniem się kamienia 
3. Świeżość 
4. Higiena 
 
**w stosunku do suchej powierzchni bez użycia kostki toaletowej Dla utrzymania idealnie czystej toalety, wypróbuj również płyny do mycia toalet Bref. Opakowanie przeznaczone do recyklingu. 
Oddziel karton od plastikowej części opakowania. Nadające się do recyklingu",,https://www.leclerc.rzeszow.pl/resize.php?pic=168/9000101093612_T1.jpg&x=500&y=400,">30% anionowe środki powierzchniowo czynne
5-15% niejonowe środki powierzchniowo czynne
kompozycja zapachowa (Limonene, Linalool, Coumarin)",,10.99,Leclerc Rzeszów,Najlepiej zużyć przed upływem 3 lat od daty produkcji podanej na opakowaniu.,Bref WC Color Aktiv+ Zawieszka do muszli WC lawendowy 2 x 50 g,https://www.leclerc.rzeszow.pl/bref-wc-color-aktiv-zawieszka-do-muszli-wc-lawendowy-2-x-50-g-produkt-134622.html,,
3564700831120,,,,Chemia > Akcesoria domowe > Odświeżacze powietrza,Odświeżacz powietrza o zapachu japońskiej wiosny,,https://www.leclerc.rzeszow.pl/resize.php?pic=170/3564700831120.jpg&x=500&y=400,,,7.99,Leclerc Rzeszów,,WM Odświeżacz powietrza japońska wiosna 300ml,https://www.leclerc.rzeszow.pl/wm-odswiezacz-powietrza-japonska-wiosna-300ml-produkt-132694.html,,
5902627093166,,,,Chemia > Akcesoria domowe > Odświeżacze powietrza,Odświeżacz powietrza mgiełka o zapachu zielonej herbaty,,https://www.leclerc.rzeszow.pl/resize.php?pic=170/5902627093166.jpg&x=500&y=400,,,4.99,Leclerc Rzeszów,"Przechowywać w  temperaturze  od 5-35 C.  Chronić przed mrozem. 
 
 
  ",WM Odświeżacz powietrza mgiełka o zapachu zielonej herbaty 300ml,https://www.leclerc.rzeszow.pl/wm-odswiezacz-powietrza-mgielka-o-zapachu-zielonej-herbaty-300ml-produkt-145036.html,,
5902627090455,,,,Chemia > Akcesoria domowe > Odświeżacze powietrza,"Odświeżacz powietrza z patyczkami, cytrusowa rześkość i nuta drzewa sandałowego  - zapas",,https://www.leclerc.rzeszow.pl/resize.php?pic=170/5902627090455.jpg&x=500&y=400,,,6.99,Leclerc Rzeszów,"Przechowywać w suchym miejscu w temperaturze 5-25*C 
Chronić przed zamarznięciem i bezpośrednim działaniem promieni słonecznych. 
 
 
  ",WM Odświezacz powietrza w patyczkach cytrusy i drzewo sandałowe 75ml ZAPAS,https://www.leclerc.rzeszow.pl/wm-odswiezacz-powietrza-w-patyczkach-cytrusy-i-drzewo-sandalowe-75ml-zapas-produkt-137678.html,,
